"","id","host_is_superhost","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","cleaning_fee","number_of_reviews","review_scores_rating","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","reviews_per_month","Num.Cultural.Spaces"
"3347",7974112,"t","Phinney Ridge",47.6770861802034,-122.351367070562,"House","Private room",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}","$87.00","",10,100,10,10,10,10,10,2.31,230
"3348",320704,"f","Phinney Ridge",47.6806681796494,-122.358126690624,"Apartment","Entire home/apt",2,1,1,2,"Real Bed","{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}","$97.00","$75.00",81,94,10,10,9,10,10,1.69,210
"3349",3250577,"f","Phinney Ridge",47.6782043165562,-122.365993669955,"House","Private room",2,1,1,1,"Real Bed","{Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit""}","$78.00","$15.00",5,84,9,10,10,9,8,0.84,172
"3350",8053049,"f","Phinney Ridge",47.675163613794,-122.354327760977,"House","Entire home/apt",6,2,3,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}","$150.00","$120.00",4,100,10,10,10,10,10,1.09,226
"3351",7349099,"t","Phinney Ridge",47.680360173939,-122.364201921369,"Apartment","Entire home/apt",6,1,2,2,"Real Bed","{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$95.00","$40.00",6,93,9,10,10,9,9,1.1,172
"3352",5022572,"f","Phinney Ridge",47.6730567896239,-122.351639328828,"House","Entire home/apt",16,4,7,10,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card""}","$375.00","$300.00",5,100,9,10,10,10,10,0.79,237
"3353",10191917,"f","Phinney Ridge",47.6790414107252,-122.348116397709,"House","Entire home/apt",4,1.5,2,2,"Real Bed","{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$150.00","$75.00",0,NA,NA,NA,NA,NA,NA,NA,235
"3354",5123904,"f","Phinney Ridge",47.6704531029363,-122.359944695806,"House","Entire home/apt",4,1,3,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}","$325.00","$25.00",10,94,9,10,10,10,10,1.01,222
"3355",2471731,"f","Phinney Ridge",47.6778244870117,-122.36516034724,"House","Private room",2,3,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$60.00","$50.00",6,100,10,10,10,10,10,0.36,176
"3356",7803176,"f","Phinney Ridge",47.6785517366955,-122.365822215565,"Condominium","Private room",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers}","$50.00","$10.00",6,100,10,10,10,10,10,1.29,172
"3357",4318814,"f","Phinney Ridge",47.6667336519736,-122.357290242285,"House","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo}","$120.00","",63,95,10,10,10,10,10,4.63,233
"3358",4187961,"f","Phinney Ridge",47.6778205456962,-122.361698468712,"House","Entire home/apt",4,1,1,3,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}","$88.00","$45.00",5,100,10,10,10,10,10,2.63,197
"3359",7161897,"t","Phinney Ridge",47.6781373123336,-122.346060908165,"House","Entire home/apt",4,1,1,2,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}","$150.00","$45.00",21,94,10,10,10,10,9,4.32,238
"3360",8611952,"f","Phinney Ridge",47.6812930933492,-122.353215492597,"House","Entire home/apt",6,1,2,1,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}","$195.00","$209.00",1,100,10,10,10,10,10,0.39,215
"3361",5805907,"t","Phinney Ridge",47.6716263027155,-122.351912740237,"House","Private room",3,2,1,2,"Real Bed","{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}","$50.00","$10.00",23,97,10,10,10,10,10,2.48,241
"3362",5433597,"f","Phinney Ridge",47.6744380714056,-122.355701530237,"House","Entire home/apt",5,2.5,2,3,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}","$250.00","$100.00",7,94,10,10,10,9,10,0.78,226
"3363",7968548,"t","Phinney Ridge",47.6758710443357,-122.353041741848,"House","Private room",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}","$87.00","",7,94,10,10,10,10,9,1.63,227
"3364",4638785,"f","Phinney Ridge",47.670690874815,-122.355820386952,"Bed & Breakfast","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}","$207.00","",0,NA,NA,NA,NA,NA,NA,NA,235
"3365",4104442,"f","Phinney Ridge",47.673913469896,-122.355419681432,"House","Private room",2,1.5,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}","$70.00","$50.00",13,97,10,10,10,10,10,0.84,228
"3366",3883041,"f","Phinney Ridge",47.6755874300265,-122.349469108432,"House","Private room",2,1,1,1,"Real Bed","{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}","$100.00","",0,NA,NA,NA,NA,NA,NA,NA,236
"3367",8441477,"f","Phinney Ridge",47.6777394618199,-122.356710716784,"House","Entire home/apt",8,2,3,4,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$175.00","$150.00",12,100,10,10,10,10,10,3.64,214
"3368",6119785,"t","Phinney Ridge",47.6712013190132,-122.349939331875,"House","Entire home/apt",6,1.5,3,3,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$165.00","$50.00",4,95,10,10,10,10,10,0.66,247
"3369",103466,"f","Phinney Ridge",47.6711406561469,-122.351914369921,"House","Entire home/apt",4,1,1,1,"Real Bed","{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer}","$120.00","$80.00",103,96,10,10,10,10,10,2.28,242
"3370",8168876,"f","Phinney Ridge",47.6771497004,-122.362194210539,"House","Entire home/apt",8,2,3,5,"Real Bed","{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$239.00","$264.00",1,80,10,8,10,8,6,0.3,197
"3371",2557712,"t","Phinney Ridge",47.6709571855798,-122.356430383319,"House","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}","$200.00","$125.00",14,99,10,10,10,10,10,0.88,232
"3372",3238295,"t","Phinney Ridge",47.6788940745033,-122.356033379107,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}","$135.00","$50.00",26,100,10,10,10,10,10,1.42,215
"3373",4784639,"t","Phinney Ridge",47.6729772652828,-122.352262986473,"Apartment","Entire home/apt",4,1,2,3,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}","$155.00","$95.00",15,100,10,10,10,10,9,1.27,236
"3374",4403171,"f","Phinney Ridge",47.6801788410201,-122.356169394237,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{}","$95.00","$129.00",0,NA,NA,NA,NA,NA,NA,NA,213
"3375",1133329,"f","Phinney Ridge",47.6774558523247,-122.357631230076,"Apartment","Entire home/apt",5,1,3,3,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer}","$78.00","$97.00",64,89,9,10,9,9,9,2,211
"3376",2723368,"t","Phinney Ridge",47.6710032446398,-122.359717584818,"House","Private room",2,1,1,1,"Real Bed","{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}","$50.00","$10.00",43,95,10,10,10,10,10,2.09,223
"3377",7420762,"f","Phinney Ridge",47.6751155579628,-122.351922014629,"Apartment","Entire home/apt",5,1,1,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$90.00","$40.00",17,98,10,10,10,10,10,5.31,230
"3378",4947002,"f","Phinney Ridge",47.6774841098007,-122.346518073952,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{""Cable TV"",""Wireless Internet"",Kitchen,Heating}","$151.00","$40.00",14,98,10,10,10,9,10,1.39,238
"3379",3209633,"t","Phinney Ridge",47.6759017131276,-122.354185900538,"House","Private room",2,1,1,1,"Real Bed","{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}","$75.00","$25.00",44,97,10,10,10,10,10,2.29,224
"3380",4395502,"f","Phinney Ridge",47.6825378038345,-122.354506622239,"Apartment","Entire home/apt",6,1,1,4,"Real Bed","{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}","$160.00","$179.00",0,NA,NA,NA,NA,NA,NA,NA,210
"3381",6992387,"t","Phinney Ridge",47.6701999717492,-122.356089123152,"House","Entire home/apt",4,1,2,2,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$189.00","$100.00",7,94,10,10,10,10,9,1.19,233
"3382",9068419,"t","Phinney Ridge",47.6654932270654,-122.348763478118,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$85.00","$60.00",6,97,10,10,10,9,9,3.1,247
"3383",5029665,"f","Phinney Ridge",47.6808683795432,-122.354912285686,"House","Entire home/apt",5,2,3,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$112.00","$100.00",5,96,10,10,10,10,10,0.47,215
"3384",9229043,"f","Phinney Ridge",47.6678251004187,-122.358493032208,"House","Entire home/apt",8,1.5,3,4,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$400.00","",0,NA,NA,NA,NA,NA,NA,NA,228
"3385",4084398,"f","Phinney Ridge",47.6804910625378,-122.355602337988,"Apartment","Entire home/apt",4,2,2,3,"Real Bed","{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}","$175.00","$209.00",0,NA,NA,NA,NA,NA,NA,NA,214
"3386",6577729,"f","Phinney Ridge",47.6825452837246,-122.351065931537,"Apartment","Entire home/apt",6,1,2,5,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$100.00","$75.00",17,94,10,10,10,10,10,2.46,215
"3387",9199082,"f","Phinney Ridge",47.6745096024717,-122.352670188033,"House","Entire home/apt",5,2,3,4,"Real Bed","{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}","$350.00","",0,NA,NA,NA,NA,NA,NA,NA,232
"3388",7970663,"f","Phinney Ridge",47.6686971690095,-122.340262428187,"Apartment","Entire home/apt",4,1,1,1,"Real Bed","{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}","$150.00","",6,84,8,9,10,10,9,1.42,243
"3389",2858482,"f","Phinney Ridge",47.6806184203488,-122.353253584108,"House","Private room",3,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$55.00","$20.00",22,97,10,10,10,10,10,1.18,217
"3390",9715029,"f","Phinney Ridge",47.6780580348473,-122.364480737848,"House","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$95.00","$30.00",0,NA,NA,NA,NA,NA,NA,NA,180
"3391",7748866,"t","Phinney Ridge",47.6671389489326,-122.358388728718,"House","Private room",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}","$80.00","",16,99,10,10,10,10,10,3.36,229
"3392",9739482,"f","Phinney Ridge",47.6787089022099,-122.364266225828,"House","Private room",2,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}","$50.00","$15.00",0,NA,NA,NA,NA,NA,NA,NA,179
"3393",5078129,"t","Phinney Ridge",47.6662834962306,-122.340505444027,"House","Entire home/apt",6,1,1,3,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}","$95.00","$60.00",42,97,10,10,10,9,10,3.89,247
"3394",2808357,"f","Phinney Ridge",47.6823586193906,-122.352370170804,"House","Entire home/apt",7,1,3,4,"Real Bed","{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$175.00","$60.00",0,NA,NA,NA,NA,NA,NA,NA,214
"3395",6543677,"t","Phinney Ridge",47.6688165665754,-122.360507194857,"House","Private room",2,1,1,1,"Real Bed","{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Indoor Fireplace"",Heating,Washer,Dryer,""First Aid Kit"",Essentials,Shampoo}","$50.00","$10.00",21,95,10,10,10,10,10,3.18,224
"3396",202251,"f","Phinney Ridge",47.6777046523692,-122.359838852127,"House","Entire home/apt",6,1,3,3,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}","$190.00","$125.00",11,95,10,10,10,9,9,0.62,206
"3397",8402434,"f","Phinney Ridge",47.6745580263614,-122.3601175627,"House","Entire home/apt",7,2.5,3,4,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}","$99.00","$55.00",0,NA,NA,NA,NA,NA,NA,NA,213
"3398",6438518,"t","Phinney Ridge",47.6658660983592,-122.348627139089,"Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$145.00","$60.00",20,94,10,10,10,9,9,2.96,249
"3399",5444457,"t","Phinney Ridge",47.66440913895,-122.356324527706,"House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo}","$90.00","",15,97,10,10,10,10,10,1.56,241
"3400",7574864,"f","Phinney Ridge",47.6740527780393,-122.348921877429,"House","Entire home/apt",8,3.5,4,3,"Real Bed","{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$349.00","$175.00",1,80,10,10,8,10,8,0.86,240
"3401",2969955,"f","Phinney Ridge",47.6789086225474,-122.363504485038,"Other","Entire home/apt",4,1,2,2,"Real Bed","{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",Essentials,Shampoo}","$150.00","",2,100,10,10,10,10,10,0.12,182
"3402",9473312,"f","Phinney Ridge",47.6769361552052,-122.347610292625,"House","Entire home/apt",6,1,2,3,"Real Bed","{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}","$105.00","$80.00",1,100,10,10,10,8,8,1,238
"3403",254340,"t","Phinney Ridge",47.6771656200225,-122.361692831501,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}","$95.00","$50.00",86,98,10,10,10,10,10,1.74,200
"3404",496074,"f","Phinney Ridge",47.6780459888119,-122.360425546542,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}","$85.00","$40.00",80,94,10,10,10,10,9,1.93,202
"3405",9217337,"f","Phinney Ridge",47.6659556667343,-122.35636808414,"House","Private room",2,1.5,1,1,"Real Bed","{Internet,""Wireless Internet"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$52.00","$20.00",0,NA,NA,NA,NA,NA,NA,NA,235
"3406",4130102,"f","Phinney Ridge",47.6830663732572,-122.349341831564,"House","Entire home/apt",3,1,1,1,"Real Bed","{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}","$105.00","",0,NA,NA,NA,NA,NA,NA,NA,215
"3407",1256892,"t","Phinney Ridge",47.6793711971053,-122.356968186781,"Apartment","Entire home/apt",4,1,1,1,"Futon","{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$100.00","$25.00",94,96,10,10,10,10,10,3.03,211
"3408",9348375,"f","Phinney Ridge",47.6664386305578,-122.358405386302,"House","Entire home/apt",4,2,2,2,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}","$110.00","$50.00",0,NA,NA,NA,NA,NA,NA,NA,232
"3409",4598160,"t","Phinney Ridge",47.6718098677078,-122.350425671041,"Apartment","Shared room",2,1,1,1,"Real Bed","{""Wireless Internet"",Kitchen,Essentials,Shampoo}","$67.00","",106,99,10,10,10,10,10,8.5,244
"3410",6127974,"f","Phinney Ridge",47.6806543163334,-122.354164827583,"Apartment","Entire home/apt",2,1,0,1,"Real Bed","{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}","$75.00","",36,95,9,10,9,10,9,4.34,216
"3411",748526,"f","Phinney Ridge",47.6794466876707,-122.363549450316,"House","Entire home/apt",2,1,0,1,"Real Bed","{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector""}","$69.00","$75.00",38,91,10,10,10,9,9,1.01,180
"3412",3908378,"t","Phinney Ridge",47.6767760680011,-122.365739254528,"House","Entire home/apt",3,1,1,1,"Real Bed","{TV,""Wireless Internet"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}","$96.00","$10.00",101,96,10,10,10,10,9,6.06,177
